,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
2016-02-27 23:00:00,0.0,0.8,87.8,1.7,6.8
2016-02-28 23:00:00,0.0,0.3,90.5,1.4,9.3
2016-02-29 23:00:00,0.0,-0.8,87.2,2.0,8.5
2016-03-01 23:00:00,1.6,0.1,84.4,6.3,3.4
2016-03-02 23:00:00,13.2,2.1,99.4,4.2,1.8
2016-03-03 23:00:00,0.0,2.0,95.7,3.0,7.5
2016-03-04 23:00:00,0.0,2.2,94.0,3.1,3.9
2016-03-05 23:00:00,16.2,1.7,98.9,6.2,1.2
2016-03-06 23:00:00,5.2,1.1,100.0,2.4,2.5
2016-03-07 23:00:00,0.6,1.1,96.5,2.4,4.9
2016-03-08 23:00:00,0.0,1.3,92.7,1.9,4.4
2016-03-09 23:00:00,0.0,1.7,93.0,3.2,5.6
2016-03-10 23:00:00,0.0,1.5,96.2,2.7,4.2
2016-03-11 23:00:00,0.0,1.3,94.3,1.6,6.7
2016-03-12 23:00:00,0.0,0.4,98.1,1.4,7.4
2016-03-13 23:00:00,0.0,2.3,88.6,2.0,8.1
2016-03-14 23:00:00,0.0,5.9,91.0,2.4,7.7
2016-03-15 23:00:00,0.0,6.3,87.6,2.8,10.0
2016-03-16 23:00:00,0.0,4.4,79.7,1.4,12.8
2016-03-17 23:00:00,0.0,4.0,95.7,3.4,3.3
2016-03-18 23:00:00,0.0,4.7,86.4,2.2,12.1
2016-03-19 23:00:00,0.0,4.1,85.4,2.6,12.8
2016-03-20 23:00:00,0.0,6.2,74.8,3.8,14.1
2016-03-21 23:00:00,0.0,6.1,80.9,4.8,9.8
2016-03-22 23:00:00,1.8,6.4,80.3,3.5,10.6
2016-03-23 23:00:00,0.0,4.7,76.1,3.4,14.5
2016-03-24 23:00:00,0.2,3.2,83.8,2.9,10.3
2016-03-25 23:00:00,0.2,5.7,94.3,3.6,4.1
2016-03-26 23:00:00,0.0,5.1,84.9,4.7,16.0
2016-03-27 22:00:00,4.4,6.6,90.5,5.2,3.5
2016-03-28 22:00:00,1.6,6.5,87.7,7.4,9.2
2016-03-29 22:00:00,0.0,6.8,78.5,5.5,10.4
2016-03-30 22:00:00,5.2,4.5,94.0,3.0,5.4
2016-03-31 22:00:00,0.2,5.2,76.9,3.7,15.4
2016-04-01 22:00:00,0.0,4.8,69.1,2.4,18.5
2016-04-02 22:00:00,0.0,7.1,71.9,3.5,12.9
2016-04-03 22:00:00,0.0,7.4,81.7,2.2,6.2
2016-04-04 22:00:00,8.0,7.4,94.2,2.8,7.4
2016-04-05 22:00:00,13.8,6.6,99.9,2.2,4.9
2016-04-06 22:00:00,8.4,7.2,92.3,5.0,6.9
2016-04-07 22:00:00,16.7,5.3,92.1,5.6,7.3
2016-04-08 22:00:00,0.4,6.0,82.3,4.1,14.5
2016-04-09 22:00:00,0.0,5.7,85.0,2.6,11.2
2016-04-10 22:00:00,0.0,6.0,86.8,3.1,15.1
2016-04-11 22:00:00,0.0,6.6,72.9,3.8,21.5
2016-04-12 22:00:00,0.8,5.7,83.2,3.5,8.4
2016-04-13 22:00:00,0.0,7.7,72.7,2.6,9.0
2016-04-14 22:00:00,0.0,6.6,85.1,2.3,14.3
2016-04-15 22:00:00,11.4,7.6,95.3,3.3,5.3
2016-04-16 22:00:00,2.2,7.4,93.5,4.7,5.9
2016-04-17 22:00:00,1.2,6.1,77.5,6.7,7.0
2016-04-18 22:00:00,1.2,6.2,84.9,5.6,8.0
2016-04-19 22:00:00,0.4,7.4,73.7,7.0,15.5
2016-04-20 22:00:00,0.0,7.2,70.8,4.5,23.5
2016-04-21 22:00:00,0.0,6.6,78.0,5.0,9.5
2016-04-22 22:00:00,0.0,7.0,65.0,4.2,22.9
2016-04-23 22:00:00,0.2,3.6,79.5,2.5,11.6
2016-04-24 22:00:00,2.0,3.1,81.3,2.7,16.7
2016-04-25 22:00:00,2.0,2.8,85.3,3.5,10.2
2016-04-26 22:00:00,8.8,3.7,93.3,6.6,3.5
2016-04-27 22:00:00,15.2,3.5,94.4,5.9,7.9
2016-04-28 22:00:00,2.8,4.2,92.1,2.3,10.7
2016-04-29 22:00:00,4.2,4.5,91.4,5.5,13.9
2016-04-30 22:00:00,3.4,6.9,85.1,4.4,12.1
2016-05-01 22:00:00,0.0,6.6,79.1,1.9,24.6
2016-05-02 22:00:00,0.0,9.9,76.7,3.7,21.3
2016-05-03 22:00:00,2.6,9.7,82.3,3.2,11.6
2016-05-04 22:00:00,0.0,9.3,74.0,2.6,25.0
2016-05-05 22:00:00,0.0,9.5,71.8,2.3,25.8
2016-05-06 22:00:00,0.0,10.9,71.2,3.2,25.7
2016-05-07 22:00:00,0.0,14.0,65.1,3.9,26.5
2016-05-08 22:00:00,0.0,14.9,66.5,3.4,26.6
2016-05-09 22:00:00,0.0,16.5,52.0,3.9,27.2
2016-05-10 22:00:00,0.0,14.8,70.2,2.4,24.6
2016-05-11 22:00:00,0.0,15.5,71.0,3.5,26.2
2016-05-12 22:00:00,0.0,13.1,61.2,3.3,27.4
2016-05-13 22:00:00,0.0,12.4,68.4,2.9,26.1
2016-05-14 22:00:00,0.0,8.8,70.2,3.5,20.1
2016-05-15 22:00:00,12.8,7.4,84.7,2.7,10.3
2016-05-16 22:00:00,0.0,10.0,71.6,4.3,24.5
2016-05-17 22:00:00,0.0,9.1,73.1,4.1,13.4
2016-05-18 22:00:00,0.0,10.6,79.6,3.5,17.8
2016-05-19 22:00:00,0.0,12.0,86.1,1.8,17.4
2016-05-20 22:00:00,0.4,12.7,87.9,4.2,11.9
2016-05-21 22:00:00,5.7,12.8,91.5,3.2,10.0
2016-05-22 22:00:00,8.8,16.8,84.9,4.4,17.6
2016-05-23 22:00:00,10.2,14.4,94.4,2.0,10.4
2016-05-24 22:00:00,0.1,13.4,97.3,2.9,8.2
2016-05-25 22:00:00,0.0,13.3,94.3,4.2,8.9
2016-05-26 22:00:00,0.0,13.0,86.7,3.2,21.8
2016-05-27 22:00:00,0.0,12.7,78.9,2.3,19.1
2016-05-28 22:00:00,0.0,13.5,86.8,2.8,14.9
2016-05-29 22:00:00,0.4,15.9,86.8,3.5,22.0
2016-05-30 22:00:00,17.2,18.3,88.8,4.9,20.9
2016-05-31 22:00:00,0.0,19.0,79.4,4.9,21.6
2016-06-01 22:00:00,2.3,20.8,74.1,3.8,27.7
2016-06-02 22:00:00,0.3,20.2,80.6,3.6,25.5
2016-06-03 22:00:00,0.0,20.1,72.9,2.5,29.0
2016-06-04 22:00:00,0.0,19.6,71.8,1.6,29.2
2016-06-05 22:00:00,0.0,17.7,87.2,2.4,28.7
2016-06-06 22:00:00,0.0,16.4,77.0,4.0,30.1
2016-06-07 22:00:00,0.0,17.0,69.3,3.2,28.0
2016-06-08 22:00:00,0.0,15.1,74.9,3.9,21.7
2016-06-09 22:00:00,0.0,14.0,64.9,3.0,29.1
2016-06-10 22:00:00,0.0,13.5,62.9,3.7,23.4
2016-06-11 22:00:00,0.0,11.9,65.9,2.8,29.2
2016-06-12 22:00:00,0.0,12.7,68.5,3.1,30.4
2016-06-13 22:00:00,0.4,13.8,72.2,4.9,17.0
2016-06-14 22:00:00,0.0,13.9,89.5,4.4,5.5
2016-06-15 22:00:00,8.7,15.9,91.0,2.2,19.9
2016-06-16 22:00:00,5.2,15.5,91.4,1.5,13.3
2016-06-17 22:00:00,0.0,15.5,82.2,2.0,21.3
2016-06-18 22:00:00,0.0,14.8,79.4,4.9,15.3
2016-06-19 22:00:00,0.0,13.4,66.7,5.0,28.0
2016-06-20 22:00:00,12.4,13.9,85.3,5.2,11.8
2016-06-21 22:00:00,3.6,15.4,84.5,2.9,20.9
2016-06-22 22:00:00,4.2,15.5,90.3,2.7,11.7
2016-06-23 22:00:00,11.5,17.0,95.9,2.0,9.8
2016-06-24 22:00:00,0.0,19.8,90.2,2.8,19.4
2016-06-25 22:00:00,20.9,16.6,93.6,2.4,9.1
2016-06-26 22:00:00,0.0,15.7,80.3,4.6,22.8
2016-06-27 22:00:00,2.2,14.2,91.7,4.6,12.9
2016-06-28 22:00:00,0.0,13.7,80.0,2.1,21.1
2016-06-29 22:00:00,2.0,14.2,87.3,2.8,13.8
2016-06-30 22:00:00,1.0,14.8,89.2,3.6,11.5
2016-07-01 22:00:00,3.3,15.2,93.2,3.7,13.4
2016-07-02 22:00:00,4.5,15.2,78.5,5.0,20.8
2016-07-03 22:00:00,2.2,12.8,85.3,4.2,15.9
2016-07-04 22:00:00,0.0,14.0,77.1,3.3,22.7
2016-07-05 22:00:00,16.9,12.7,94.7,2.5,8.3
2016-07-06 22:00:00,1.5,13.9,79.8,5.1,22.8
2016-07-07 22:00:00,0.0,14.5,77.8,4.6,17.6
2016-07-08 22:00:00,22.6,15.5,90.2,2.9,13.6
2016-07-09 22:00:00,0.0,15.6,82.4,3.6,21.8
2016-07-10 22:00:00,11.8,16.5,99.2,4.0,9.2
2016-07-11 22:00:00,1.0,17.1,88.4,5.2,17.1
2016-07-12 22:00:00,1.5,15.9,89.1,4.7,16.3
2016-07-13 22:00:00,0.0,14.3,76.1,3.5,20.4
2016-07-14 22:00:00,1.6,13.9,91.2,3.5,9.8
2016-07-15 22:00:00,0.0,14.9,79.6,4.4,15.3
2016-07-16 22:00:00,1.6,15.2,89.3,4.4,14.6
2016-07-17 22:00:00,0.3,13.9,85.9,3.4,14.0
2016-07-18 22:00:00,0.0,14.6,88.3,2.9,11.5
2016-07-19 22:00:00,0.0,17.4,84.2,1.7,18.2
2016-07-20 22:00:00,0.0,18.6,86.3,2.2,26.8
2016-07-21 22:00:00,0.0,19.0,83.8,2.8,12.7
2016-07-22 22:00:00,0.0,18.8,79.5,2.0,21.1
2016-07-23 22:00:00,1.1,19.6,77.7,1.8,16.5
2016-07-24 22:00:00,0.0,20.7,72.5,2.1,26.7
2016-07-25 22:00:00,2.1,20.0,87.3,2.3,14.9
2016-07-26 22:00:00,0.0,17.5,78.0,2.7,19.8
2016-07-27 22:00:00,5.9,16.1,87.5,3.0,11.5
2016-07-28 22:00:00,0.0,16.9,79.4,2.1,17.8
2016-07-29 22:00:00,10.7,16.1,94.2,1.2,9.7
2016-07-30 22:00:00,6.5,16.4,83.6,2.3,14.7
2016-07-31 22:00:00,2.4,15.0,82.6,2.5,16.4
2016-08-01 22:00:00,3.7,14.7,81.1,3.2,20.0
2016-08-02 22:00:00,0.6,14.3,78.9,2.2,20.6
2016-08-03 22:00:00,14.2,14.5,96.1,3.6,7.9
2016-08-04 22:00:00,0.8,17.4,85.7,5.2,18.8
2016-08-05 22:00:00,0.0,17.1,83.0,3.4,18.5
2016-08-06 22:00:00,0.1,14.7,74.1,4.1,16.1
2016-08-07 22:00:00,0.4,15.2,89.9,4.4,11.0
2016-08-08 22:00:00,2.7,15.4,82.1,5.7,16.4
2016-08-09 22:00:00,0.2,12.1,72.4,4.9,22.5
2016-08-10 22:00:00,0.0,11.5,71.8,4.4,15.0
2016-08-11 22:00:00,0.0,12.5,71.1,3.3,23.0
2016-08-12 22:00:00,0.1,13.9,91.6,3.3,9.5
2016-08-13 22:00:00,0.7,16.2,85.5,5.5,11.0
2016-08-14 22:00:00,1.1,14.9,82.3,3.7,13.8
2016-08-15 22:00:00,0.0,14.8,79.7,2.9,18.4
2016-08-16 22:00:00,0.0,14.7,78.9,2.3,21.1
2016-08-17 22:00:00,0.0,15.1,71.7,1.8,23.5
2016-08-18 22:00:00,0.1,15.7,79.0,3.2,9.6
2016-08-19 22:00:00,0.0,15.5,83.9,1.7,12.1
2016-08-20 22:00:00,1.1,15.6,97.8,2.4,4.2
2016-08-21 22:00:00,0.0,16.1,84.1,3.1,17.2
2016-08-22 22:00:00,2.4,16.6,88.8,3.4,12.5
2016-08-23 22:00:00,0.0,17.4,92.6,2.1,11.3
2016-08-24 22:00:00,0.0,17.3,86.7,2.7,19.8
2016-08-25 22:00:00,0.0,21.2,79.2,3.3,20.1
2016-08-26 22:00:00,0.0,20.3,75.6,3.4,19.4
2016-08-27 22:00:00,0.0,16.3,78.6,1.9,17.9
2016-08-28 22:00:00,12.4,16.6,93.8,3.9,7.3
2016-08-29 22:00:00,0.0,16.0,82.5,4.5,12.4
2016-08-30 22:00:00,0.0,15.5,81.5,3.2,15.8
2016-08-31 22:00:00,0.0,16.9,81.7,3.0,16.2
2016-09-01 22:00:00,0.0,15.7,81.3,2.6,12.7
2016-09-02 22:00:00,2.9,14.6,91.2,3.5,7.8
2016-09-03 22:00:00,3.1,15.6,85.7,3.5,12.2
2016-09-04 22:00:00,5.3,13.7,98.6,2.8,4.0
2016-09-05 22:00:00,0.0,15.4,84.8,2.2,16.5
2016-09-06 22:00:00,0.0,16.2,80.5,3.3,16.7
2016-09-07 22:00:00,0.1,18.6,92.1,2.8,5.8
2016-09-08 22:00:00,0.0,18.1,85.7,2.3,17.3
2016-09-09 22:00:00,0.0,17.6,81.2,2.1,16.4
2016-09-10 22:00:00,0.0,17.4,82.3,3.0,16.3
2016-09-11 22:00:00,0.0,16.6,80.4,3.0,14.9
2016-09-12 22:00:00,0.0,16.1,89.8,2.5,14.8
2016-09-13 22:00:00,0.0,19.8,89.3,2.9,15.1
2016-09-14 22:00:00,0.0,19.0,89.0,2.7,16.3
2016-09-15 22:00:00,0.0,17.9,78.3,2.3,15.1
2016-09-16 22:00:00,0.0,18.0,85.6,3.7,14.5
2016-09-17 22:00:00,0.0,15.6,84.3,3.8,8.0
2016-09-18 22:00:00,0.0,12.7,80.5,2.6,11.8
2016-09-19 22:00:00,0.0,14.1,71.8,1.3,6.7
2016-09-20 22:00:00,0.0,14.1,76.5,1.4,9.7
2016-09-21 22:00:00,0.0,14.7,83.6,2.2,12.0
2016-09-22 22:00:00,0.0,13.2,84.9,2.1,12.7
2016-09-23 22:00:00,1.8,13.3,81.4,2.2,12.4
2016-09-24 22:00:00,0.0,12.7,82.3,2.3,12.8
2016-09-25 22:00:00,0.0,15.3,83.8,3.9,13.1
2016-09-26 22:00:00,0.3,14.8,88.5,1.7,9.0
2016-09-27 22:00:00,0.0,13.3,77.6,2.9,12.9
2016-09-28 22:00:00,0.0,15.7,78.3,6.2,6.3
2016-09-29 22:00:00,3.9,15.8,85.3,6.3,5.0
2016-09-30 22:00:00,3.7,11.5,84.4,4.1,9.8
2016-10-01 22:00:00,0.4,10.9,92.5,1.8,8.0
2016-10-02 22:00:00,49.3,10.3,99.1,2.1,4.3
2016-10-03 22:00:00,6.4,11.9,87.3,4.2,8.3
2016-10-04 22:00:00,0.0,10.6,74.6,4.1,12.2
2016-10-05 22:00:00,0.0,9.0,71.4,4.4,12.1
2016-10-06 22:00:00,0.0,8.9,72.2,4.6,8.0
2016-10-07 22:00:00,0.0,9.3,74.8,4.3,6.7
2016-10-08 22:00:00,0.3,9.4,74.7,4.5,8.0
2016-10-09 22:00:00,14.2,7.9,89.4,3.5,4.1
2016-10-10 22:00:00,6.8,9.0,95.7,4.6,1.7
2016-10-11 22:00:00,0.1,8.5,77.6,5.3,2.5
2016-10-12 22:00:00,0.0,8.3,79.9,5.6,2.0
2016-10-13 22:00:00,0.0,9.3,82.2,5.7,4.3
2016-10-14 22:00:00,0.0,9.4,78.0,7.9,5.5
2016-10-15 22:00:00,4.8,9.3,85.4,8.4,1.6
2016-10-16 22:00:00,1.3,8.6,97.7,4.3,0.7
2016-10-17 22:00:00,0.0,8.9,99.8,4.7,1.2
2016-10-18 22:00:00,6.3,10.2,100.0,3.6,1.7
2016-10-19 22:00:00,12.9,10.0,98.8,4.4,1.2
2016-10-20 22:00:00,3.6,9.8,90.5,4.1,6.2
2016-10-21 22:00:00,15.5,8.0,96.5,5.7,1.6
2016-10-22 22:00:00,8.3,6.5,94.7,5.2,2.0
2016-10-23 22:00:00,6.2,6.6,96.2,3.8,1.6
2016-10-24 22:00:00,0.5,6.7,93.7,2.7,4.3
2016-10-25 22:00:00,0.0,5.9,96.3,1.6,3.0
2016-10-26 22:00:00,1.0,6.1,97.4,2.5,2.2
2016-10-27 22:00:00,0.0,11.1,91.8,4.1,5.4
2016-10-28 22:00:00,0.7,10.7,82.3,5.0,6.4
2016-10-29 22:00:00,0.0,8.6,78.1,4.3,6.5
2016-10-30 23:00:00,0.0,6.7,86.4,1.4,3.8
2016-10-31 23:00:00,0.1,9.9,97.3,2.4,1.9
2016-11-01 23:00:00,0.1,9.1,83.1,4.6,4.5
2016-11-02 23:00:00,0.0,4.3,79.6,3.7,4.2
2016-11-03 23:00:00,0.1,1.9,86.6,1.9,3.8
2016-11-04 23:00:00,1.6,5.9,97.9,1.9,1.9
2016-11-05 23:00:00,17.8,5.8,98.7,3.7,0.8
2016-11-06 23:00:00,6.5,3.8,93.6,6.4,1.2
2016-11-07 23:00:00,0.0,0.2,78.3,4.3,1.3
2016-11-08 23:00:00,0.0,-1.6,84.0,2.5,4.4
2016-11-09 23:00:00,7.8,0.2,94.6,3.1,1.5
2016-11-10 23:00:00,0.3,1.5,85.0,2.7,4.6
2016-11-11 23:00:00,0.1,0.8,89.6,2.3,4.8
2016-11-12 23:00:00,0.0,-1.1,93.0,1.9,4.4
2016-11-13 23:00:00,0.0,0.3,85.7,2.9,3.2
2016-11-14 23:00:00,8.4,0.9,97.1,4.0,1.4
2016-11-15 23:00:00,1.8,7.6,96.4,4.6,0.9
2016-11-16 23:00:00,0.8,5.9,98.0,3.8,1.2
2016-11-17 23:00:00,3.4,4.9,91.8,4.4,2.4
2016-11-18 23:00:00,12.0,4.9,89.2,5.8,1.4
2016-11-19 23:00:00,3.8,4.0,90.7,5.7,0.9
2016-11-20 23:00:00,9.0,5.0,94.3,7.4,1.3
2016-11-21 23:00:00,0.6,7.6,94.4,4.2,0.5
2016-11-22 23:00:00,0.0,7.7,93.2,3.2,2.5
2016-11-23 23:00:00,0.0,6.9,94.7,2.7,2.6
2016-11-24 23:00:00,0.0,4.5,90.5,2.5,3.2
2016-11-25 23:00:00,0.2,4.8,93.7,2.9,2.9
2016-11-26 23:00:00,0.0,7.0,87.3,5.7,1.2
2016-11-27 23:00:00,0.0,3.1,68.2,3.2,3.4
2016-11-28 23:00:00,0.0,-0.1,71.7,2.4,3.3
2016-11-29 23:00:00,0.2,3.4,87.0,3.9,2.1
2016-11-30 23:00:00,7.2,6.0,92.4,4.3,0.6
2016-12-01 23:00:00,1.4,7.5,89.6,6.1,0.7
2016-12-02 23:00:00,0.0,1.3,78.9,2.4,3.0
2016-12-03 23:00:00,0.0,-0.1,89.6,2.1,2.8
2016-12-04 23:00:00,0.0,3.7,96.3,2.9,2.6
2016-12-05 23:00:00,0.0,4.7,92.8,4.0,2.2
2016-12-06 23:00:00,0.0,2.8,97.3,1.6,2.7
2016-12-07 23:00:00,3.2,5.5,96.0,4.9,0.4
2016-12-08 23:00:00,0.0,10.2,94.1,5.0,1.7
2016-12-09 23:00:00,4.2,8.3,96.7,4.5,1.0
2016-12-10 23:00:00,1.0,9.3,94.4,4.3,0.4
2016-12-11 23:00:00,0.4,7.2,93.8,3.5,1.8
2016-12-12 23:00:00,0.2,2.5,87.1,3.2,1.2
2016-12-13 23:00:00,0.0,4.6,98.0,2.5,0.7
2016-12-14 23:00:00,0.0,1.6,96.5,1.2,2.5
2016-12-15 23:00:00,0.0,-0.8,99.9,3.0,0.9
2016-12-16 23:00:00,0.0,1.1,90.7,2.9,0.5
2016-12-17 23:00:00,0.0,3.0,98.6,2.6,0.5
2016-12-18 23:00:00,2.0,4.3,99.1,2.3,1.0
2016-12-19 23:00:00,0.2,4.5,98.1,2.2,1.1
2016-12-20 23:00:00,0.0,2.6,93.9,4.0,0.5
2016-12-21 23:00:00,0.0,3.0,95.9,6.1,0.4
2016-12-22 23:00:00,2.8,5.7,95.4,4.6,2.1
2016-12-23 23:00:00,4.4,5.1,91.6,5.4,1.6
2016-12-24 23:00:00,7.0,4.7,87.8,6.1,1.3
2016-12-25 23:00:00,1.4,6.9,94.0,5.1,0.7
2016-12-26 23:00:00,3.8,6.0,83.8,7.4,1.3
2016-12-27 23:00:00,0.0,6.6,73.0,7.1,1.9
2016-12-28 23:00:00,0.0,6.1,87.8,3.4,1.2
2016-12-29 23:00:00,0.0,4.4,89.4,4.3,1.0
2016-12-30 23:00:00,0.0,5.6,95.6,5.4,0.5
2016-12-31 23:00:00,0.0,8.4,93.4,6.6,0.5
2017-01-01 23:00:00,4.0,5.1,94.7,3.2,0.8
2017-01-02 23:00:00,0.0,-0.1,84.2,2.1,2.3
2017-01-03 23:00:00,2.0,3.7,90.3,5.0,0.7
2017-01-04 23:00:00,0.0,1.3,75.1,5.4,1.6
2017-01-05 23:00:00,0.0,-5.2,70.1,3.7,1.9
2017-01-06 23:00:00,0.0,-5.8,77.4,3.2,2.7
2017-01-07 23:00:00,1.2,1.1,97.6,4.5,1.1
2017-01-08 23:00:00,0.0,0.1,98.0,2.4,1.0
2017-01-09 23:00:00,0.0,2.7,98.7,4.5,0.5
2017-01-10 23:00:00,0.8,1.9,100.0,6.3,0.4
2017-01-11 23:00:00,13.4,4.1,92.1,7.6,1.0
2017-01-12 23:00:00,3.0,2.4,85.2,5.5,1.1
2017-01-13 23:00:00,0.0,-0.7,95.6,1.7,2.9
2017-01-14 23:00:00,0.6,0.1,92.9,3.3,1.5
2017-01-15 23:00:00,0.0,-1.5,85.1,2.5,3.5
2017-01-16 23:00:00,0.0,-3.7,85.3,1.6,3.6
2017-01-17 23:00:00,0.0,-2.1,89.6,2.2,1.2
2017-01-18 23:00:00,0.0,3.3,92.9,4.4,0.9
2017-01-19 23:00:00,0.2,5.1,95.9,3.6,3.6
2017-01-20 23:00:00,0.0,5.5,92.8,3.6,4.1
2017-01-21 23:00:00,0.0,5.3,95.7,2.2,1.7
2017-01-22 23:00:00,0.0,3.8,88.0,1.7,0.4
2017-01-23 23:00:00,0.0,1.4,95.9,2.4,2.8
2017-01-24 23:00:00,0.0,1.8,100.0,2.4,1.6
2017-01-25 23:00:00,0.0,1.1,95.9,4.0,0.6
2017-01-26 23:00:00,0.0,-0.8,97.9,3.5,1.8
2017-01-27 23:00:00,0.0,0.0,93.1,3.7,4.4
2017-01-28 23:00:00,0.0,-0.2,94.7,2.6,4.3
2017-01-29 23:00:00,1.4,1.3,98.9,3.2,1.3
2017-01-30 23:00:00,0.2,1.9,100.0,3.1,0.9
2017-01-31 23:00:00,0.0,1.3,97.6,4.2,0.7
2017-02-01 23:00:00,0.0,0.9,94.7,5.3,0.6
2017-02-02 23:00:00,0.0,0.5,99.3,6.0,0.6
2017-02-03 23:00:00,0.0,1.4,100.0,4.9,1.0
2017-02-04 23:00:00,1.2,2.1,100.0,4.2,1.1
2017-02-05 23:00:00,4.8,1.5,100.0,4.5,0.6
2017-02-06 23:00:00,0.6,1.0,89.3,6.3,2.1
2017-02-07 23:00:00,0.0,-1.5,78.6,7.7,1.9
2017-02-08 23:00:00,0.0,-2.5,86.0,7.7,2.8
2017-02-09 23:00:00,0.2,-2.2,81.4,4.2,2.6
2017-02-10 23:00:00,0.0,-1.2,83.8,6.2,0.8
2017-02-11 23:00:00,0.0,-0.1,76.3,7.3,6.7
2017-02-12 23:00:00,0.0,-0.3,76.1,6.0,2.7
2017-02-13 23:00:00,0.0,-2.5,87.7,2.4,4.6
2017-02-14 23:00:00,0.0,-1.8,91.4,1.9,7.6
2017-02-15 23:00:00,0.0,-1.0,92.4,1.2,7.4
2017-02-16 23:00:00,0.0,3.7,93.9,3.7,1.8
2017-02-17 23:00:00,0.0,4.6,96.4,2.6,3.9
2017-02-18 23:00:00,0.0,3.7,96.6,4.3,2.3
2017-02-19 23:00:00,1.2,5.3,97.2,5.0,2.4
2017-02-20 23:00:00,0.8,6.1,95.8,8.8,1.8
2017-02-21 23:00:00,0.2,5.8,81.0,8.3,5.2
2017-02-22 23:00:00,8.6,5.9,82.5,7.8,4.5
2017-02-23 23:00:00,12.0,3.0,87.3,5.0,3.2
2017-02-24 23:00:00,0.4,0.8,81.0,3.5,10.1
2017-02-25 23:00:00,4.4,1.2,95.0,4.7,3.5
2017-02-26 23:00:00,1.0,6.3,99.5,4.1,3.0
2017-02-27 23:00:00,5.0,6.9,98.2,5.5,1.6
2017-02-28 23:00:00,2.8,4.5,85.1,7.6,4.8
2017-03-01 23:00:00,2.2,4.1,87.5,8.1,6.3
2017-03-02 23:00:00,3.4,3.7,87.0,4.0,6.1
2017-03-03 23:00:00,0.2,4.9,86.7,4.5,3.3
2017-03-04 23:00:00,2.0,3.4,96.9,4.6,3.3
2017-03-05 23:00:00,7.0,3.7,98.3,4.8,1.7
2017-03-06 23:00:00,0.4,1.2,91.6,6.4,2.3
2017-03-07 23:00:00,0.0,-1.0,75.7,3.4,3.0
2017-03-08 23:00:00,2.6,0.0,90.9,3.6,3.0
2017-03-09 23:00:00,2.6,4.7,97.1,3.4,7.3
2017-03-10 23:00:00,0.0,5.9,83.4,4.2,11.2
2017-03-11 23:00:00,0.0,3.3,99.0,2.4,8.9
2017-03-12 23:00:00,0.0,2.5,86.1,4.6,7.9
2017-03-13 23:00:00,0.0,3.2,92.1,3.3,3.8
2017-03-14 23:00:00,0.0,6.9,92.3,4.9,6.6
2017-03-15 23:00:00,0.0,6.6,73.8,5.8,9.3
2017-03-16 23:00:00,0.0,8.1,85.5,5.4,9.9
2017-03-17 23:00:00,3.4,4.4,88.7,5.0,10.0
2017-03-18 23:00:00,9.0,3.7,83.1,4.1,11.5
2017-03-19 23:00:00,6.8,1.4,96.6,3.9,3.1
2017-03-20 23:00:00,5.8,6.2,97.8,4.2,6.2
2017-03-21 23:00:00,1.2,4.8,82.8,6.4,10.4
2017-03-22 23:00:00,0.0,5.4,77.7,4.4,13.2
2017-03-23 23:00:00,0.0,3.3,82.0,1.4,15.9
2017-03-24 23:00:00,0.0,3.7,72.9,2.3,14.7
2017-03-25 23:00:00,0.0,7.6,75.7,4.4,14.0
2017-03-26 22:00:00,0.0,7.1,89.0,2.4,16.4
2017-03-27 22:00:00,0.0,7.4,91.5,3.8,14.1
2017-03-28 22:00:00,0.0,7.0,88.8,2.3,9.5
2017-03-29 22:00:00,0.6,5.2,93.9,2.8,3.0
2017-03-30 22:00:00,3.0,8.1,99.9,3.7,3.1
2017-03-31 22:00:00,0.0,12.6,83.1,3.2,11.3
2017-04-01 22:00:00,0.0,11.6,82.4,3.2,12.7
2017-04-02 22:00:00,0.0,10.1,86.0,2.4,10.9
2017-04-03 22:00:00,0.0,7.3,79.6,2.6,17.6
2017-04-04 22:00:00,0.0,6.9,79.8,2.6,16.5
2017-04-05 22:00:00,0.2,7.1,79.5,4.8,11.6
2017-04-06 22:00:00,0.0,6.1,85.7,4.7,9.9
2017-04-07 22:00:00,0.0,9.7,88.6,6.0,16.0
2017-04-08 22:00:00,0.0,8.2,84.3,4.3,7.2
2017-04-09 22:00:00,0.0,9.2,79.8,4.3,18.2
2017-04-10 22:00:00,0.0,8.3,74.6,5.8,12.1
2017-04-11 22:00:00,2.0,6.1,66.8,5.8,15.1
2017-04-12 22:00:00,2.2,7.6,91.4,5.0,10.2
2017-04-13 22:00:00,1.6,6.8,87.1,4.6,8.8
2017-04-14 22:00:00,1.2,6.5,86.4,3.6,10.9
2017-04-15 22:00:00,15.6,4.2,100.0,2.6,5.8
2017-04-16 22:00:00,9.2,3.6,90.7,3.0,8.2
2017-04-17 22:00:00,1.8,3.9,89.0,3.4,7.8
2017-04-18 22:00:00,0.0,3.1,59.2,4.4,19.3
2017-04-19 22:00:00,0.0,3.9,60.1,2.2,18.0
2017-04-20 22:00:00,0.0,5.2,78.5,4.7,9.9
2017-04-21 22:00:00,1.2,8.0,90.6,5.7,6.0
2017-04-22 22:00:00,0.4,6.5,68.3,5.8,19.8
2017-04-23 22:00:00,0.0,5.4,67.1,5.0,20.8
